Event Name,Date,Time,Venue/Location,Ticket Price (USD),Category,Source URL,Description,All Sources,Listings Merged,Island Match,Lat,Lng
The Ocean Masquerade at Jon Batiste's Jazz Club at Baha Mar,2026-10-31,,"Jon Batiste's Jazz Club, Nassau",,Concert / Live Music,https://jbjazzclub.realtimereservation.com/events/the-ocean-masquerade-2026-10-31,This Halloween celebration promises an unforgettable evening featuring live entertainment.,nassauparadiseisland: https://jbjazzclub.realtimereservation.com/events/the-ocean-masquerade-2026-10-31,1,New Providence,,
S.C.R.I.P.T. 2026,2026-11-02,9:00 AM - 5:00 PM,,,Faith & Community,https://www.eventbrite.com/e/script-2026-tickets-1998909168131,SCRIPT provides FREE knowledge-based and trauma-informed mental health information for the community and mental health professionals.,eventbrite: https://www.eventbrite.com/e/script-2026-tickets-1998909168131,1,Unverified,,
High Level Sports Performance Conference 2026,2026-11-06,9AM - 5PM,"Grand Hyatt, Baha Mar, Nassau , N.P. Bahamas, Nassau & Paradise Island",,Conference / Expo,https://www.tourismtoday.com/events/high-level-sports-performance-conference-2026,"High Level Sports Performance 2026 is a premier two-day conference bringing together internationally recognized experts, industry leaders, healthcare professionals, coaches, and athletes to explore the latest advancements shaping the future of sports performance, recovery, injury management, and athlete wellness.",tourismtoday: https://www.tourismtoday.com/events/high-level-sports-performance-conference-2026 | bahamas.com: https://www.bahamas.com/events/high-level-sports-performance-2026-conference,2,New Providence,,
Blackbeards Live-aboard Dive Trip - Bahamas,2026-11-07,,"Blackbeard's Cruises, Blackbeard's Sea Explorer, East Bay St, Nassau, Bahamas, Nassau",,General,https://allevents.in/nassau/blackbeards-live-aboard-dive-trip-bahamas/200028929020313,"For more information and to sign up: https://depthfindersscuba.com/travel/ There’s nothing quite like a week aboard Blackbeard’s — often described as “camping at sea.” Unlike luxury liveaboards, this trip is about adventure, camaraderie, and unforgettabl",allevents.in: https://allevents.in/nassau/blackbeards-live-aboard-dive-trip-bahamas/200028929020313,1,New Providence,,
"Culture Shock 2026 Nassau, The Bahamas",2026-11-07,,,,General,https://www.reggaeville.com/dates/festival-details/culture-shock-2026/overview/,,reggaeville: https://www.reggaeville.com/dates/festival-details/culture-shock-2026/overview/,1,New Providence,,
"Culture Shock: Reggae Trinity — Capleton, Sizzla & Anthony B",2026-11-07,8:00 PM,"Nassau, Bahamas (venue TBA)",,Concert / Live Music,manual://anthony-b-capleton-culture-reggae-shock-sizzla-trinity-—,"Capleton, Sizzla and Anthony B live in Nassau for Culture Shock: Reggae Trinity. Hand-curated entry (announced via promotion, not yet on ticketing platforms) — update venue, price and ticket link when the official listing appears.",manual: manual://anthony-b-capleton-culture-reggae-shock-sizzla-trinity-—,1,New Providence,,
Graced for The Journey,2026-11-07,6:00 PM - 10:00 PM,"The National Training Agency, Gladstone Road, Nassau, New Providence",$0.00,Sports & Fitness,https://ticket-flare.com/events/beautybeyondfeelings-gracedforthejourney,"This event is an intentional experience created for both women and men who are navigating the realities, transitions, challenged, and unexpected turns of life. Prepare for an engaging and thought-provoking panel segment featuring some of the most respected professionals in their respective fields, bringing wisdom, experience, and real conversations to the table. Their perspectives will challenge you to look deeper, think differently, and gain clarity on the journey you are currently walking.
And just when you think the conversation couldn't go deeper, two dynamic speakers will bring it home, d",ticket-flare: https://ticket-flare.com/events/beautybeyondfeelings-gracedforthejourney,1,New Providence,,
Noble Nights,2026-11-07,,"Paradise Island, Bahamas, Paradise Island, Nassau",,General,https://allevents.in/nassau/noble-nights/200030299351205,"THE JOURNEY BEGINS Your evening starts before you arrive. At an intimate, undisclosed meeting point — revealed only to confirmed guests — you will be received and escorted to a fleet of sleek, chauffeur-driven limousines, gleaming under the night sky. W",allevents.in: https://allevents.in/nassau/noble-nights/200030299351205,1,New Providence,,
Moon River at Sea 2026 @ Moon River At Sea,2026-11-11,,"Moon River At Sea, Nassau",,General,https://www.songkick.com/festivals/3748027-moon-river-at-sea/id/42779432-moon-river-at-sea-2026?utm_medium=organic&utm_source=microformat,Moon River at Sea 2026 at Moon River At Sea at 2026-11-11,songkick: https://www.songkick.com/festivals/3748027-moon-river-at-sea/id/42779432-moon-river-at-sea-2026?utm_medium=organic&utm_source=microformat,1,New Providence,,
Purpose Path Bahamas International High School & College Students Seminar,2026-11-13,10:00 AM - 2:00 PM,"Fusion Superplex, Gladstone Road, Nassau, New Providence",,Business / Networking,https://www.eventbrite.com/e/purpose-path-bahamas-international-high-school-college-students-seminar-tickets-2001892662844,,eventbrite: https://www.eventbrite.com/e/purpose-path-bahamas-international-high-school-college-students-seminar-tickets-2001892662844,1,New Providence,,
Pamela & Ricky's Wedding,2026-11-14,,"Sandals Royal Bahamian, Nassau Bahamas, Sandals Royal Bahamian Resort & Spa, Nassau, Bahamas, Nassau",,General,https://allevents.in/nassau/pamela-and-rickys-wedding/200030217699713,,allevents.in: https://allevents.in/nassau/pamela-and-rickys-wedding/200030217699713,1,New Providence,,
Baha Mar Hoops 2026,2026-11-19,,"Baha Mar, Nassau",,Sports & Fitness,https://bahamarhoops.com/,"Throughout November, catch top men's and women's basketball players from colleges throughout the U.S",nassauparadiseisland: https://bahamarhoops.com/,1,New Providence,,
TUGA Comedy Club Presents: Live Comedy with Leonard Ouzts,2026-11-20,7:00 PM - 11:45 PM,Bahamas,$50.00,Comedy,https://eticketslive.com/event/tuga-comedy-club-presents-live-comedy-with-leonard-ouzts/,,eticketslive: https://eticketslive.com/event/tuga-comedy-club-presents-live-comedy-with-leonard-ouzts/,1,Unverified,,
REIMAGINED: Vashawn Mitchell Live Concert,2026-11-21,,"Nassau Cruise Port, Woodes Rodgers Walk,Nassau, New Providence, Nassau",,Concert / Live Music,https://allevents.in/nassau/reimagined-vashawn-mitchell-live-concert/200030531854526,"✨ Nassau, are you ready? ✨ An unforgettable night of worship, celebration, and powerful music is coming to the Bahamas! Join Vashawn Mitchell for REIMAGINED – 50th Birthday Celebration, a special LIVE Concert & EP Recording, featuring an incredible",allevents.in: https://allevents.in/nassau/reimagined-vashawn-mitchell-live-concert/200030531854526,1,New Providence,,
The Bahamas Women Of Impact Awards Gala,2026-11-21,6:00 PM - 11:00 PM,"Margaritaville Beach Resort - Nassau, 2 West Bay Street, Nassau, New Providence",,Business / Networking,https://www.eventbrite.com/e/the-bahamas-women-of-impact-awards-gala-tickets-1999739430468,"Celebrating extraordinary women across The Bahamas for their leadership, excellence, service, achievements, and lasting impact.",eventbrite: https://www.eventbrite.com/e/the-bahamas-women-of-impact-awards-gala-tickets-1999739430468,1,New Providence,,
Battle for Atlantis 2026,2026-11-25,,Atlantis Paradise Island,,General,https://www.atlantisbahamas.com/battle-for-atlantis,,nassauparadiseisland: https://www.atlantisbahamas.com/battle-for-atlantis | atlantis: https://www.atlantisbahamas.com/events,2,New Providence,,
Rebecca Chapter No. 4's 4th Annual Seafood Grill out,2026-11-28,,"The Market Place, Nassau Street, Port Marketplace, Parliament St, Nassau, Bahamas, Nassau",,Food & Drink,https://allevents.in/nassau/rebecca-chapter-no-4s-4th-annual-seafood-grill-out/200030178540400,,allevents.in: https://allevents.in/nassau/rebecca-chapter-no-4s-4th-annual-seafood-grill-out/200030178540400,1,New Providence,,
Davian Chase @ Transformation Ministries Bahamas,2026-11-29,6:00 PM,Transformation Ministries Bahamas,,General,https://www.bandsintown.com/e/108686670-davian-chase-at-transformation-ministries-bahamas?came_from=209,Psalms & Songs Live Recording,bandsintown: https://www.bandsintown.com/e/108686670-davian-chase-at-transformation-ministries-bahamas?came_from=209,1,Unverified,,
"Pomp, Snow & Cirqueumstance",2026-11-29,,Atlantis Theatre,,Arts & Theatre,https://www.atlantisbahamas.com/events,,atlantis: https://www.atlantisbahamas.com/events,1,New Providence,,
WSOP 2026 at Baha Mar,2026-12-02,,"Baha Mar, Cable Beach, Nassau",,Sports & Fitness,https://bahamar.com/world-series-of-poker/,"WSOP Paradise brings the world’s best poker players to Baha Mar from Dec 2-17 2026. Featuring 20 bracelet events, high-stakes competition, legendary players and $120 million guarantees!",bahamar: https://bahamar.com/world-series-of-poker/,1,New Providence,,
Main Street Bahamas Blast 0ff 2026,2026-12-04,4:00 PM - 10:00 PM,"The Bahamas Oasis on the Seas, #1 Prince George Wharf, Nassaa",,Festival,https://www.eventbrite.com/e/main-street-bahamas-blast-0ff-2026-tickets-1997804995521,,eventbrite: https://www.eventbrite.com/e/main-street-bahamas-blast-0ff-2026-tickets-1997804995521,1,Unverified,,
The Queens Gathering Women Expo & Conference “Bahamas Edition”,2026-12-05,12:00 PM - 6:00 PM,"New Providence Community Centre, Blake Road, Nassau, New Providence",,Conference / Expo,https://www.eventbrite.com/e/the-queens-gathering-women-expo-conference-bahamas-edition-tickets-1985399091127,"This Queens Gathering – Bahamas Edition is a one-day women’s expo and marketplace celebrating leadership, entrepreneurship, and community",eventbrite: https://www.eventbrite.com/e/the-queens-gathering-women-expo-conference-bahamas-edition-tickets-1985399091127,1,New Providence,,
2026 Baha Mar Cup,2026-12-10,,"Baha Mar, Nassau",,Sports & Fitness,https://bahamar.com/tennis-cup/,"Join tennis legend John McEnroe and Bahamian tennis icon Mark Knowles for the 7th Annual Baha Mar Cup, a one-of-a-kind tennis fundraising event to benefit the Baha Mar Resort Foundation and Mark Knowles Children’s Tennis Initiative.",nassauparadiseisland: https://bahamar.com/tennis-cup/ | bahamar: https://bahamar.com/tennis-cup,2,New Providence,,
Rob and Melissa @ Sivananda Ashram Yoga Retreat,2026-12-11,7:00 PM,Sivananda Ashram Yoga Retreat,,Sports & Fitness,https://www.bandsintown.com/e/108271223-rob-and-melissa-at-sivananda-ashram-yoga-retreat?came_from=209,Living a Life of Devotion,bandsintown: https://www.bandsintown.com/e/108271223-rob-and-melissa-at-sivananda-ashram-yoga-retreat?came_from=209,1,Unverified,,
Fully Charged: Aidonia Live in Concert,2026-12-18,9:00 PM - 2:00 AM,"National Stadium, Nassau, New Providence",$60.00 - $75.00,Concert / Live Music,https://ticket-flare.com/events/fully-charged-aidonia-live-in-concert,"FULLY CHARGED: AIDONIA LIVE IN CONCERT
This December, Nassau gets FULLY CHARGED .
On Friday, December 18th, 2026 , one of dancehall’s most recognized names, Aidonia , takes the stage live in Nassau for a night built around music, energy and a full concert experience.
Known for a catalogue that has helped shape generations of dancehall, Aidonia brings his signature sound and commanding stage presence to The Bahamas for a live performance fans won’t want to miss.
From the records that established his name to the anthems that continue to move dancehall today, expect a night packed with the music ",ticket-flare: https://ticket-flare.com/events/fully-charged-aidonia-live-in-concert | allevents.in: https://allevents.in/nassau/fully-charged-aidonia-live-in-concert/200030531857131,2,New Providence,,
WORLD DANCE | Riddim Rock Edition,2026-12-26,9:00 PM - 2:00 AM,"Baha Mar Convention, Arts & Entertainment Center, Grand Hyatt, Nassau, New Providence",,Arts & Theatre,https://www.eventbrite.com/e/world-dance-riddim-rock-edition-tickets-1994270480692,,eventbrite: https://www.eventbrite.com/e/world-dance-riddim-rock-edition-tickets-1994270480692,1,New Providence,,
Andrea Bocelli Live at Atlantis,2026-12-31,,"The Royal Deck, Atlantis, Paradise Island",,Concert / Live Music,https://www.bahamas.com/events/andrea-bocelli-live-at-atlantis,"Celebrate the arrival of 2027 with an unforgettable performance by Andrea Bocelli, the internationally acclaimed tenor whose legendary voice has enchanted audiences across generations. Set against the stunning backdrop of The Royal Deck, guests will experience an evening of timeless music and world-class artistry.",bahamas.com: https://www.bahamas.com/events/andrea-bocelli-live-at-atlantis,1,New Providence,,
Andrea Bocelli Live at Atlantis Paradise Island,2026-12-31,,Atlantis Paradise Island,,General,https://www.atlantisbahamas.com/events/andrea-bocelli,Celebrate the arrival of 2027 with an unforgettable performance by Andrea Bocelli.,nassauparadiseisland: https://www.atlantisbahamas.com/events/andrea-bocelli,1,New Providence,,
Celebrate New Year's Eve with Andrea Bocelli,2026-12-31,9:30 PM - 12:00 AM,"The Royal Deck, Atlantis Paradise Island",,General,https://www.atlantisbahamas.com/events,,atlantis: https://www.atlantisbahamas.com/events,1,New Providence,,
Alex Warren @ Atlantis Bahamas,2027-01-02,9:30 PM,Atlantis Bahamas,,General,https://www.bandsintown.com/e/108844689-alex-warren-at-atlantis-bahamas?came_from=209,Alex Warren,bandsintown: https://www.bandsintown.com/e/108844689-alex-warren-at-atlantis-bahamas?came_from=209 | atlantis: https://www.atlantisbahamas.com/events,2,New Providence,,
Alex Warren Live at Atlantis Paradise Island,2027-01-02,,"Atlantis Paradise Island, Paradise Island",,General,https://www.songkick.com/concerts/43391176-alex-warren-at-atlantis-paradise-island?utm_medium=organic&utm_source=microformat,Experience Grammy-nominated folk-pop sensation Alex Warren live!,songkick: https://www.songkick.com/concerts/43391176-alex-warren-at-atlantis-paradise-island?utm_medium=organic&utm_source=microformat | nassauparadiseisland: https://www.atlantisbahamas.com/alex-warren-live-atlantis,2,New Providence,,
TUGA Comedy Club Presents: Live Comedy with Sugar Sammy,2027-01-15,7:00 PM - 11:45 PM,Bahamas,$50.00,Comedy,https://eticketslive.com/event/tuga-comedy-club-presents-live-comedy-with-sugar-sammy/,,eticketslive: https://eticketslive.com/event/tuga-comedy-club-presents-live-comedy-with-sugar-sammy/,1,Unverified,,
MC YOGI @ Sivananda Ashram Yoga Retreat,2027-01-18,8:00 PM,Sivananda Ashram Yoga Retreat,,Sports & Fitness,https://www.bandsintown.com/e/107907359-mc-yogi-at-sivananda-ashram-yoga-retreat?came_from=209,"Divine Yoga, Meditation & Chanting",bandsintown: https://www.bandsintown.com/e/107907359-mc-yogi-at-sivananda-ashram-yoga-retreat?came_from=209,1,Unverified,,
Groove Cruise 2027 @ Groove Cruise,2027-01-21,,"Groove Cruise, Nassau",,General,https://www.songkick.com/festivals/1090088-groove-cruise/id/43188813-groove-cruise-2027?utm_medium=organic&utm_source=microformat,Groove Cruise 2027 at Groove Cruise at 2027-01-21,songkick: https://www.songkick.com/festivals/1090088-groove-cruise/id/43188813-groove-cruise-2027?utm_medium=organic&utm_source=microformat,1,New Providence,,
3 Ship meet-up & Zac Brown Concert in Nassau,2027-01-28,,"Nassau, Bahamas, Port of Nassau,Nassau, New Providence, Nassau",,Concert / Live Music,https://allevents.in/nassau/3-ship-meet-up-and-zac-brown-concert-in-nassau/200030426231047,,allevents.in: https://allevents.in/nassau/3-ship-meet-up-and-zac-brown-concert-in-nassau/200030426231047,1,New Providence,,
See Zac Brown Band at a private Concert with Margaritaville at Sea Cruise,2027-01-28,,"Port of Nassau, Port of Bahamas,Nassau, New Providence, Nassau",,Concert / Live Music,https://allevents.in/nassau/see-zac-brown-band-at-a-private-concert-with-margaritaville-at-sea-cruise/200030422729925,"Be a part of history for Margaritaville at Sea's first-ever 3-ship meetup featuring Zac Brown Band on January 28, 2027. Book with FREE stateroom selection & 50% OFF cruise fares. Zac Brown Live in Nassau! Reserve NOW! Call Embrace the Day Travel at",allevents.in: https://allevents.in/nassau/see-zac-brown-band-at-a-private-concert-with-margaritaville-at-sea-cruise/200030422729925,1,New Providence,,
Simrit @ Sivananda Ashram Yoga Retreat,2027-01-28,3:00 PM,Sivananda Ashram Yoga Retreat,,Sports & Fitness,https://www.bandsintown.com/e/107501362-simrit-at-sivananda-ashram-yoga-retreat?came_from=209,The Supreme Sound Retreat with SIMRIT,bandsintown: https://www.bandsintown.com/e/107501362-simrit-at-sivananda-ashram-yoga-retreat?came_from=209,1,Unverified,,
INAUGURAL RUN RACE BAHAMAS,2027-01-31,6AM - 4PM,"Goodman's Bay, N.P. Bahamas, Nassau & Paradise Island",,Sports & Fitness,https://www.tourismtoday.com/events/inaugural-run-race-bahamas,"On January 31, 2027, marathoners and running enthusiasts from around the globe will converge in The Bahamas for an extraordinary race experience where elite performance meets tropical paradise. Run Bahamas Race Weekend promises far more than a competition — it offers an unforgettable journey through one of the world’s most breathtaking destinations.",tourismtoday: https://www.tourismtoday.com/events/inaugural-run-race-bahamas | bahamas.com: https://www.bahamas.com/events/inaugural-run-bahamas,2,New Providence,,
Martial Arts History Hall of Fame,2027-02-06,4:00 PM - 7:00 PM,Bahamas,$130.00 - $300.00,General,https://eticketslive.com/event/martial-arts-history-hall-of-fame/,,eticketslive: https://eticketslive.com/event/martial-arts-history-hall-of-fame/,1,Unverified,,
Reggae Vs Dancehall,2027-02-06,7:00 PM - 11:30 PM,"Thomas A Robinson National Stadium, The National Stadium, Nassau, New Providence",,Concert / Live Music,https://www.eventbrite.com/e/reggae-vs-dancehall-tickets-1996487105677,,eventbrite: https://www.eventbrite.com/e/reggae-vs-dancehall-tickets-1996487105677,1,New Providence,,
Next Paradigm Land and Sea 2027 @ Next Paradigm Land and Sea 2027,2027-02-25,,"Next Paradigm Land and Sea 2027, Nassau",,General,https://www.songkick.com/festivals/3797008-next-paradigm-land-and-sea/id/43331055-next-paradigm-land-and-sea-2027?utm_medium=organic&utm_source=microformat,Next Paradigm Land and Sea 2027 at Next Paradigm Land and Sea 2027 at 2027-02-25,songkick: https://www.songkick.com/festivals/3797008-next-paradigm-land-and-sea/id/43331055-next-paradigm-land-and-sea-2027?utm_medium=organic&utm_source=microformat,1,New Providence,,
TUGA Comedy Club Presents: Live Comedy with Eeland Stribling,2027-03-19,7:00 PM - 11:45 PM,Bahamas,$50.00,Comedy,https://eticketslive.com/event/tuga-comedy-club-presents-live-comedy-with-eeland-stribling/,,eticketslive: https://eticketslive.com/event/tuga-comedy-club-presents-live-comedy-with-eeland-stribling/,1,Unverified,,
Full Moon Beer Festival,2027-07-11,,Farmer's Cay,,Festival,https://www.bahamas.com/events/full-moon-beer-festival,"Join us for the Full Moon Beer Festival 2025! Enjoy a night under the full moon with a wide selection of craft beers, live music, and delicious food. This festival is a perfect way to relax, have fun, and experience the vibrant beer culture.",bahamas.com: https://www.bahamas.com/events/full-moon-beer-festival,1,Unverified,,
